,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,size,color
3874,45:a6:6b:a7:e0:34,,Misc,2022-11-08 11:33:01,7936,-97,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3875,50:5a:f4:09:b0:20,,Misc,2022-11-08 11:33:01,0,-95,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3876,e2:db:63:83:aa:22,,Misc,2022-11-08 11:33:01,0,-78,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3877,48:3d:b7:34:77:d9,,Misc,2022-11-08 11:33:01,0,-86,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3878,f0:9d:19:84:76:cf,Buds+,Misc,2022-11-08 11:33:01,0,-96,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3879,c8:9d:9c:5f:70:7f,,Misc,2022-11-08 11:33:01,0,-88,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3880,bb:a0:50:ed:33:d2,BHG001+BBA050ED33D2+,Misc,2022-11-08 11:33:01,7936,-95,35.85005915911248,127.16165774150356,35.3,4.800000190734863,BLE,1,16711680
3881,6c:8e:53:bc:99:00,,Uncategorized;10,2022-11-08 11:33:06,7936,-47,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BT,1,16711680
3882,fa:a8:81:7c:6d:74,,Misc,2022-11-08 11:33:06,0,-72,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3883,11:c3:f8:8f:92:fb,,Misc,2022-11-08 11:33:06,0,-96,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3884,56:26:c2:fa:af:ff,,Misc,2022-11-08 11:33:06,0,-76,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3885,53:21:a4:e1:47:3a,,Uncategorized;10,2022-11-08 11:33:06,7936,-49,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BT,1,16711680
3886,fc:bc:be:e8:55:a5,,Misc,2022-11-08 11:33:06,0,-89,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3887,bb:a0:50:10:78:ae,BHG001+BBA0501078AE+,Uncategorized;10,2022-11-08 11:33:06,7936,-79,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BT,1,16711680
3888,f2:cd:28:92:b6:e7,,Misc,2022-11-08 11:33:06,0,-93,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3889,fc:01:6e:7b:e8:f9,,Misc,2022-11-08 11:33:06,0,-82,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3890,fa:11:bf:77:ef:45,,Misc,2022-11-08 11:33:06,0,-99,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3891,71:86:25:33:64:3f,,Misc,2022-11-08 11:33:06,0,-91,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3892,52:00:f2:18:0f:40,,Misc,2022-11-08 11:33:06,0,-95,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3893,fd:4d:00:66:52:04,,Misc,2022-11-08 11:33:06,0,-95,35.850103103349255,127.1616568663633,40.0,4.699999809265137,BLE,1,16711680
3894,bb:a0:50:ed:33:d2,BHG001+BBA050ED33D2+,Misc,2022-11-08 11:33:07,7936,-88,35.85011887054096,127.16165316595654,40.8,4.699999809265137,BLE,1,16711680
3895,37:47:04:04:f3:c4,,Uncategorized;10,2022-11-08 11:33:07,7936,-97,35.85011887054096,127.16165316595654,40.8,4.699999809265137,BT,1,16711680
3896,45:a6:6b:a7:e0:34,,Misc,2022-11-08 11:33:08,7936,-85,35.85013603968935,127.16165011966392,41.5,4.699999809265137,BLE,1,16711680
