,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,size,color
0,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:08,1,-43,█████,████,186.7,8.300000190734863,WIFI,1,16711680
1,00:40:5a:c7:7b:09,U+ZONE,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:08,5,-44,███████████,████████,186.7,8.300000190734863,WIFI,1,16711680
2,00:40:5a:c7:7b:0b,FREE_U+zone,[ESS],2022-11-08 06:57:08,5,-48,████████████,████████████,186.7,8.300000190734863,WIFI,1,16711680
3,0b:d8:b5:44:7c:03,,Uncategorized;10,2022-11-08 06:57:08,7936,-94,█████████████████,███,186.7,8.300000190734863,BT,1,16711680
4,7f:cc:14:a2:83:b9,,Misc,2022-11-08 06:57:08,7936,-85,███,███████,186.7,8.300000190734863,BLE,1,16711680
5,7b:62:cc:00:23:ec,,Uncategorized,2022-11-08 06:57:08,7936,-88,███████████,████████████████,186.7,8.300000190734863,BLE,1,16711680
6,70:3a:3a:26:21:c3,,Misc,2022-11-08 06:57:08,7936,-78,████████████████,█████████████,186.7,8.300000190734863,BLE,1,16711680
7,4a:92:ea:f3:0f:f9,,Uncategorized;10,2022-11-08 06:57:08,7936,-76,████████████████,█████████████████,186.7,8.300000190734863,BT,1,16711680
8,5d:3a:d6:6a:0b:16,,Uncategorized,2022-11-08 06:57:08,7936,-67,███████,██████,186.7,8.300000190734863,BLE,1,16711680
9,72:b3:7c:28:d5:ed,,Misc,2022-11-08 06:57:08,7936,-85,████████,█████,186.7,8.300000190734863,BLE,1,16711680
10,71:bf:a1:a4:33:bd,,Uncategorized;10,2022-11-08 06:57:08,7936,-74,████████████,█████████████████,186.7,8.300000190734863,BLE,1,16711680
11,76:39:73:29:d6:1d,,Misc,2022-11-08 06:57:08,7936,-89,██████████████████,███████████,186.7,8.300000190734863,BLE,1,16711680
12,6d:c9:89:85:bd:23,,Uncategorized;10,2022-11-08 06:57:08,7936,-81,████████████████,██████████████,186.7,8.300000190734863,BLE,1,16711680
13,40:21:c2:e5:32:cc,,Uncategorized;10,2022-11-08 06:57:10,7936,-78,██████████████████,███████████,191.7,8.199999809265137,BLE,1,16711680
14,45:99:50:fb:52:23,,Uncategorized;10,2022-11-08 06:57:11,7936,-91,███,████████████,188.6,8.0,BLE,1,16711680
15,4d:bf:57:a1:a9:72,,Uncategorized;10,2022-11-08 06:57:11,7936,-74,███████████████████,█████████,188.6,8.0,BLE,1,16711680
16,5f:00:95:ad:10:1f,,Uncategorized;10,2022-11-08 06:57:11,7936,-80,████████████,████████████,188.6,8.0,BLE,1,16711680
17,5b:b1:fe:3b:f4:76,,Uncategorized;10,2022-11-08 06:57:11,7936,-74,████████████,██████████████,188.6,8.0,BLE,1,16711680
18,79:fd:19:a3:e0:9b,,Uncategorized;10,2022-11-08 06:57:11,7936,-93,████████████,███████████████,188.6,8.0,BLE,1,16711680
19,77:24:37:5a:80:8c,,Misc,2022-11-08 06:57:11,7936,-80,███████,████████████████████,188.6,8.0,BLE,1,16711680
20,5b:fb:7d:5d:5e:08,,Misc,2022-11-08 06:57:11,7936,-85,█████████,█████████████,188.6,8.0,BLE,1,16711680
21,7d:62:e5:66:21:86,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,██████████████,█████████████,188.6,8.0,BLE,1,16711680
22,40:21:c2:e5:32:cc,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,██████████,███████████████████,188.6,8.0,BLE,1,16711680
23,6c:f6:1f:22:7a:15,,Uncategorized;10,2022-11-08 06:57:11,7936,-86,████████████████,███████████████████,188.6,8.0,BLE,1,16711680
24,60:f1:9c:5a:92:19,,Uncategorized;10,2022-11-08 06:57:11,7936,-78,███████████████████,██████████████████,188.6,8.0,BLE,1,16711680
25,56:fd:ef:97:77:a6,,Uncategorized;10,2022-11-08 06:57:11,7936,-91,███████████████████,█████████,188.6,8.0,BLE,1,16711680
26,42:86:d0:7a:69:be,,Misc,2022-11-08 06:57:11,7936,-80,██████,█████████,188.6,8.0,BLE,1,16711680
27,4d:5f:de:50:09:fb,,Misc,2022-11-08 06:57:11,7936,-80,█████████████,████████████,188.6,8.0,BLE,1,16711680
28,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,1,-37,█████████,██████████████,188.6,8.0,WIFI,1,16711680
29,41:81:d9:f8:d5:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-76,██████████████,██████████████,188.6,8.0,BLE,1,16711680
30,6d:c9:89:85:bd:23,,Uncategorized;10,2022-11-08 06:57:11,7936,-66,█████████,████████████████,188.6,8.0,BLE,1,16711680
31,77:bd:05:ed:c0:d1,,Uncategorized;10,2022-11-08 06:57:11,7936,-89,████████,███████████████████,188.6,8.0,BLE,1,16711680
32,4c:94:a1:18:61:fc,,Uncategorized;10,2022-11-08 06:57:11,7936,-72,██████████████,████████,188.6,8.0,BLE,1,16711680
33,67:b4:42:cc:7e:9b,,Uncategorized;10,2022-11-08 06:57:11,7936,-91,█████,███████,188.6,8.0,BLE,1,16711680
34,7b:86:84:ec:0c:d2,,Uncategorized;10,2022-11-08 06:57:11,7936,-73,████████████████████,███,188.6,8.0,BLE,1,16711680
35,52:b9:0f:7b:f7:88,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,█████,██████████████████,188.6,8.0,BLE,1,16711680
36,67:8c:99:21:b4:98,,Uncategorized;10,2022-11-08 06:57:11,7936,-83,█████████,██████,188.6,8.0,BLE,1,16711680
37,7f:cc:14:a2:83:b9,,Misc,2022-11-08 06:57:11,7936,-72,█████████,██████████,188.6,8.0,BLE,1,16711680
38,6f:04:c7:bd:14:1c,,Uncategorized;10,2022-11-08 06:57:11,7936,-86,████████████████,█████████████████,188.6,8.0,BLE,1,16711680
39,5d:60:cf:8c:34:66,,Misc,2022-11-08 06:57:11,7936,-80,█████,████████████,188.6,8.0,BLE,1,16711680
40,4c:3e:25:37:7e:fd,,Misc,2022-11-08 06:57:11,7936,-93,████████████,███,188.6,8.0,BLE,1,16711680
41,6d:74:db:ba:cc:73,,Uncategorized;10,2022-11-08 06:57:11,7936,-92,███,███████,188.6,8.0,BLE,1,16711680
42,7b:0f:40:6f:ea:4d,,Uncategorized;10,2022-11-08 06:57:11,7936,-82,███████████████,██████,188.6,8.0,BLE,1,16711680
43,64:aa:9a:c4:97:d0,,Uncategorized;10,2022-11-08 06:57:11,7936,-70,█████████,██████████,188.6,8.0,BLE,1,16711680
44,7e:8d:09:72:b7:74,,Uncategorized;10,2022-11-08 06:57:11,7936,-85,███████████████,███████████████████,188.6,8.0,BLE,1,16711680
45,79:fd:19:a3:e0:9b,,Uncategorized;10,2022-11-08 06:57:11,7936,-85,██████████████,████████,188.6,8.0,BLE,1,16711680
46,4a:92:ea:f3:0f:f9,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,███████,███████████,188.6,8.0,BT,1,16711680
47,7a:64:49:d6:90:3e,,Uncategorized;10,2022-11-08 06:57:11,7936,-87,████,██████████████████,188.6,8.0,BLE,1,16711680
48,45:ea:a2:d3:11:85,,Uncategorized;10,2022-11-08 06:57:11,7936,-74,████████████████,██████████████████,188.6,8.0,BLE,1,16711680
49,5f:d3:34:47:64:4a,,Misc,2022-11-08 06:57:11,7936,-87,█████,████████████,188.6,8.0,BLE,1,16711680
50,41:2d:75:d3:cd:a7,,Uncategorized;10,2022-11-08 06:57:11,7936,-80,████████████,██████████████████,188.6,8.0,BLE,1,16711680
51,67:bb:c9:55:a2:39,,Uncategorized;10,2022-11-08 06:57:11,7936,-96,█████,██████,188.6,8.0,BLE,1,16711680
52,42:4a:4e:66:44:65,,Misc,2022-11-08 06:57:11,7936,-91,███████████████,███████,188.6,8.0,BLE,1,16711680
53,6e:5d:4f:e7:11:8c,,Uncategorized;10,2022-11-08 06:57:11,7936,-81,███,████████████,188.6,8.0,BLE,1,16711680
54,4e:1b:91:69:9e:7d,,Uncategorized;10,2022-11-08 06:57:11,7936,-85,████████,██████████████,188.6,8.0,BLE,1,16711680
55,00:40:5a:c7:7b:09,U+ZONE,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:11,5,-35,█████████████████,███,188.6,8.0,WIFI,1,16711680
56,00:40:5a:c7:7b:0b,FREE_U+zone,[ESS],2022-11-08 06:57:11,5,-38,█████████████,█████,188.6,8.0,WIFI,1,16711680
57,00:40:5a:c7:7b:0a,U+zone,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 06:57:11,5,-38,███████████████,█████████████████,188.6,8.0,WIFI,1,16711680
58,70:5d:cc:d3:66:2c,damoon,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,5,-84,████████,███████████,188.6,8.0,WIFI,1,16711680
59,59:2d:30:78:f4:db,,Misc,2022-11-08 06:57:11,7936,-76,████████████████████,████████████████████,188.6,8.0,BLE,1,16711680
60,72:b3:7c:28:d5:ed,,Misc,2022-11-08 06:57:11,7936,-77,████,██████████████,188.6,8.0,BLE,1,16711680
61,5e:7c:cc:d3:5c:04,,Misc,2022-11-08 06:57:11,7936,-93,███,███████████,188.6,8.0,BLE,1,16711680
62,5e:7c:cc:d3:5c:04,,Misc,2022-11-08 06:57:11,7936,-85,███,███████████████,188.6,8.0,BLE,1,16711680
63,6f:87:2b:ad:66:bb,,Uncategorized;10,2022-11-08 06:57:11,7936,-89,████████████████████,██████████████████,188.6,8.0,BLE,1,16711680
64,48:c1:72:17:ac:c7,,Uncategorized;10,2022-11-08 06:57:11,7936,-75,████,██████████████,188.6,8.0,BLE,1,16711680
65,56:be:31:b6:b0:05,,Misc,2022-11-08 06:57:11,7936,-94,██████████,████████,188.6,8.0,BLE,1,16711680
66,4b:75:1c:75:06:dd,,Uncategorized;10,2022-11-08 06:57:11,7936,-82,█████████,██████████████████,188.6,8.0,BLE,1,16711680
67,4e:1b:91:69:9e:7d,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,███████████,█████████████████,188.6,8.0,BLE,1,16711680
68,75:72:ff:da:04:96,,Misc,2022-11-08 06:57:11,7936,-87,███████████,███████████████████,188.6,8.0,BLE,1,16711680
69,64:99:07:72:85:cd,,Uncategorized;10,2022-11-08 06:57:11,7936,-93,██████████,███████████,188.6,8.0,BLE,1,16711680
70,6c:f6:1f:22:7a:15,,Uncategorized;10,2022-11-08 06:57:11,7936,-76,██████████████████,██████████,188.6,8.0,BLE,1,16711680
71,00:40:5a:c7:7b:0b,FREE_U+zone,[ESS],2022-11-08 06:57:11,5,-32,████████████████,███████████████,188.6,8.0,WIFI,1,16711680
72,00:40:5a:c7:7b:0a,U+zone,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 06:57:11,5,-32,██████,█████████,188.6,8.0,WIFI,1,16711680
73,64:97:c7:c0:f7:57,,Misc,2022-11-08 06:57:11,7936,-81,███████,██████,188.6,8.0,BLE,1,16711680
74,51:6b:83:96:a3:9b,,Uncategorized;10,2022-11-08 06:57:11,7936,-88,████████,███████████,188.6,8.0,BLE,1,16711680
75,79:26:98:53:37:1e,,Misc,2022-11-08 06:57:11,7936,-91,█████,███████████,188.6,8.0,BLE,1,16711680
76,78:05:41:21:5b:f6,ZK600,Uncategorized;10,2022-11-08 06:57:11,7936,-99,███████████,██████████████████,188.6,8.0,BT,1,16711680
77,44:22:39:74:34:a0,,Uncategorized;10,2022-11-08 06:57:11,7936,-97,██████████████,██████████████,188.6,8.0,BLE,1,16711680
78,4c:3e:25:37:7e:fd,,Misc,2022-11-08 06:57:11,7936,-85,████████,███████████████████,188.6,8.0,BLE,1,16711680
79,66:07:52:0f:25:76,,Misc,2022-11-08 06:57:11,7936,-83,█████████████,████████████████████,188.6,8.0,BLE,1,16711680
80,73:59:cc:ce:70:17,,Uncategorized;10,2022-11-08 06:57:11,7936,-81,███,███████████,188.6,8.0,BLE,1,16711680
81,59:a7:fc:e1:61:6d,,Uncategorized;10,2022-11-08 06:57:11,7936,-75,████,███████,188.6,8.0,BLE,1,16711680
82,49:f1:f4:f9:1b:83,,Misc,2022-11-08 06:57:11,7936,-70,████████,████████████████,188.6,8.0,BLE,1,16711680
83,78:f4:a6:77:33:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-84,████████████████████,███████████,188.6,8.0,BLE,1,16711680
84,68:33:6c:e7:84:2e,,Uncategorized;10,2022-11-08 06:57:11,7936,-80,██████████████████,█████████,188.6,8.0,BT,1,16711680
85,73:2f:4d:ab:f0:08,,Uncategorized;10,2022-11-08 06:57:11,7936,-83,██████████████████,█████████,188.6,8.0,BT,1,16711680
86,74:8c:14:43:e8:27,,Uncategorized;10,2022-11-08 06:57:11,7936,-95,██████████,█████,188.6,8.0,BLE,1,16711680
87,43:d9:2a:67:d0:63,,Uncategorized;10,2022-11-08 06:57:11,7936,-94,███,████████████████████,188.6,8.0,BLE,1,16711680
88,5d:3a:d6:6a:0b:16,,Uncategorized,2022-11-08 06:57:11,7936,-58,███████████,█████,188.6,8.0,BLE,1,16711680
89,0b:d8:b5:44:7c:03,,Uncategorized;10,2022-11-08 06:57:11,7936,-89,███████████,███████████████,188.6,8.0,BT,1,16711680
90,78:e1:95:7d:6d:62,,Uncategorized;10,2022-11-08 06:57:11,7936,-97,██████,███████████,188.6,8.0,BT,1,16711680
91,00:40:5a:c3:fb:b3,FREE_U+zone,[ESS],2022-11-08 06:57:11,13,-72,████████████████,█████████████████,188.6,8.0,WIFI,1,16711680
92,00:40:5a:c3:fb:b2,U+zone,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 06:57:11,13,-68,████████████,████████,188.6,8.0,WIFI,1,16711680
93,00:40:5a:c3:fb:b1,U+ Zone,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:11,13,-65,███████████████████,████,188.6,8.0,WIFI,1,16711680
94,b6:34:eb:e1:e9:e7,iPhone,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:11,1,-68,██████████████████,██████████,188.6,8.0,WIFI,1,16711680
95,41:81:d9:f8:d5:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-67,███████,████████████████████,188.6,8.0,BLE,1,16711680
96,6f:1d:43:f7:60:4c,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,███████████,█████████████████,188.6,8.0,BLE,1,16711680
97,45:99:50:fb:52:23,,Uncategorized;10,2022-11-08 06:57:11,7936,-86,████████,████████████,188.6,8.0,BLE,1,16711680
98,56:fd:ef:97:77:a6,,Uncategorized;10,2022-11-08 06:57:11,7936,-78,███████████,█████████████,188.6,8.0,BLE,1,16711680
99,44:22:39:74:34:a0,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,████████,██████████████,188.6,8.0,BLE,1,16711680
100,77:bd:05:ed:c0:d1,,Uncategorized;10,2022-11-08 06:57:11,7936,-84,██████████,████████████████,188.6,8.0,BLE,1,16711680
101,74:8c:14:43:e8:27,,Uncategorized;10,2022-11-08 06:57:11,7936,-85,██████████████,███,188.6,8.0,BLE,1,16711680
102,46:7e:cf:db:c6:d7,,Misc,2022-11-08 06:57:11,7936,-87,█████████████,██████,188.6,8.0,BLE,1,16711680
103,56:be:31:b6:b0:05,,Misc,2022-11-08 06:57:11,7936,-86,████,████████████████████,188.6,8.0,BLE,1,16711680
104,5e:7c:cc:d3:5c:04,,Misc,2022-11-08 06:57:11,7936,-80,██████,███,188.6,8.0,BLE,1,16711680
105,68:c0:36:7d:36:f9,,Uncategorized;10,2022-11-08 06:57:11,7936,-97,█████,██████████,188.6,8.0,BLE,1,16711680
106,78:f4:a6:77:33:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-77,███████,█████████████,188.6,8.0,BLE,1,16711680
107,73:2e:7e:d0:38:4f,,Uncategorized;10,2022-11-08 06:57:11,7936,-80,████████████,███,188.6,8.0,BLE,1,16711680
108,79:26:98:53:37:1e,,Misc,2022-11-08 06:57:11,7936,-82,█████████,███,188.6,8.0,BLE,1,16711680
109,7b:0f:40:6f:ea:4d,,Uncategorized;10,2022-11-08 06:57:11,7936,-77,██████████████,███,188.6,8.0,BLE,1,16711680
110,67:bb:c9:55:a2:39,,Uncategorized;10,2022-11-08 06:57:11,7936,-87,████████,███████████████,188.6,8.0,BLE,1,16711680
111,6d:f7:26:6c:66:f2,,Uncategorized;10,2022-11-08 06:57:11,7936,-94,███████,████████████████,188.6,8.0,BLE,1,16711680
112,76:39:73:29:d6:1d,,Misc,2022-11-08 06:57:11,7936,-83,███████,███,188.6,8.0,BLE,1,16711680
113,6d:74:db:ba:cc:73,,Uncategorized;10,2022-11-08 06:57:11,7936,-83,██████████,████████████,188.6,8.0,BLE,1,16711680
114,59:a7:fc:e1:61:6d,,Uncategorized;10,2022-11-08 06:57:11,7936,-66,██████████████████,███████████████,188.6,8.0,BLE,1,16711680
115,47:b0:12:fe:88:93,,Uncategorized;10,2022-11-08 06:57:11,7936,-87,████████████████,████████████████████,188.6,8.0,BT,1,16711680
116,5b:b1:fe:3b:f4:76,,Uncategorized;10,2022-11-08 06:57:11,7936,-68,███████████,███,188.6,8.0,BLE,1,16711680
117,64:97:c7:c0:f7:57,,Misc,2022-11-08 06:57:11,7936,-76,████████████████,███████████████████,188.6,8.0,BLE,1,16711680
118,44:1e:98:2e:58:d8,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:11,11,-81,███████████████,█████████████,188.6,8.0,WIFI,1,16711680
119,1e:39:29:5a:49:d4,[LG_CeilingCassette A/C]49d4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,11,-87,██████,████████,188.6,8.0,WIFI,1,16711680
120,fa:b9:5a:bf:ac:2e,AT_401_CST_570004_WW_ac2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 06:57:11,11,-70,█████,████████████████,188.6,8.0,WIFI,1,16711680
121,42:86:d0:7a:69:be,,Misc,2022-11-08 06:57:11,7936,-62,█████████████,███,188.6,8.0,BLE,1,16711680
122,5b:dc:9a:ff:d1:cd,,Uncategorized;10,2022-11-08 06:57:11,7936,-89,█████████████,███,188.6,8.0,BT,1,16711680
123,51:91:0e:01:db:f4,,Uncategorized;10,2022-11-08 06:57:11,7936,-93,████,██████████████,188.6,8.0,BLE,1,16711680
124,41:2d:75:d3:cd:a7,,Uncategorized;10,2022-11-08 06:57:11,7936,-75,██████,██████,188.6,8.0,BLE,1,16711680
125,4b:5e:b9:d7:93:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-93,██████████████████,█████████████████,188.6,8.0,BT,1,16711680
126,7f:55:8a:fa:94:12,,Uncategorized;10,2022-11-08 06:57:11,7936,-86,█████████,███████████,188.6,8.0,BT,1,16711680
127,4c:3e:25:37:7e:fd,,Misc,2022-11-08 06:57:11,7936,-79,████████████,████,188.6,8.0,BLE,1,16711680
128,50:30:a6:b1:27:d8,,Uncategorized;10,2022-11-08 06:57:11,7936,-92,██████████,██████████████████,188.6,8.0,BLE,1,16711680
129,40:98:43:a6:19:8f,,Uncategorized;10,2022-11-08 06:57:11,7936,-89,█████████████,████████████,188.6,8.0,BT,1,16711680
130,69:67:0b:e6:5e:0d,,Uncategorized;10,2022-11-08 06:57:11,7936,-87,███████,██████,188.6,8.0,BLE,1,16711680
131,47:b0:12:fe:88:93,,Uncategorized;10,2022-11-08 06:57:11,7936,-82,███████████████,█████████,188.6,8.0,BT,1,16711680
132,65:4b:8e:ff:13:c1,,Uncategorized;10,2022-11-08 06:57:11,7936,-70,██████,██████,188.6,8.0,BT,1,16711680
133,73:2f:4d:ab:f0:08,,Uncategorized;10,2022-11-08 06:57:11,7936,-77,██████████████████,████,188.6,8.0,BT,1,16711680
134,45:ea:a2:d3:11:85,,Uncategorized;10,2022-11-08 06:57:11,7936,-68,███████,██████████████,188.6,8.0,BLE,1,16711680
135,1c:39:29:36:70:87,AT_401_CST_570004_WW_7087,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,11,-84,███,█████████████,188.6,8.0,WIFI,1,16711680
136,00:40:5a:c3:fb:b3,FREE_U+zone,[ESS],2022-11-08 06:57:11,13,-66,██████████████████,███,188.6,8.0,WIFI,1,16711680
137,1c:39:29:42:75:1f,AT_401_RAC_056905_WW_751f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,11,-82,████████████████,█████████████,188.6,8.0,WIFI,1,16711680
138,4b:5e:b9:d7:93:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-85,█████████,████████████,188.6,8.0,BT,1,16711680
139,47:b0:12:fe:88:93,,Uncategorized;10,2022-11-08 06:57:11,7936,-72,██████████████████,███████████████,188.6,8.0,BT,1,16711680
140,72:5e:e5:8c:af:11,,Uncategorized;10,2022-11-08 06:57:11,7936,-75,██████████,█████████,188.6,8.0,BT,1,16711680
141,45:ea:a2:d3:11:85,,Uncategorized;10,2022-11-08 06:57:11,7936,-62,███████,█████████████,188.6,8.0,BLE,1,16711680
142,75:ae:26:97:92:ed,,Uncategorized;10,2022-11-08 06:57:11,7936,-91,██████████,█████████████,188.6,8.0,BLE,1,16711680
143,60:8e:f5:85:89:1d,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,████████,███████████,188.6,8.0,BT,1,16711680
144,75:72:ff:da:04:96,,Misc,2022-11-08 06:57:11,7936,-80,████████████████,██████████████,188.6,8.0,BLE,1,16711680
145,69:67:0b:e6:5e:0d,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,██████████,████,188.6,8.0,BLE,1,16711680
146,7e:8d:09:72:b7:74,,Uncategorized;10,2022-11-08 06:57:11,7936,-78,██████,█████,188.6,8.0,BLE,1,16711680
147,42:4a:4e:66:44:65,,Misc,2022-11-08 06:57:11,7936,-86,███████████████,███,188.6,8.0,BLE,1,16711680
148,5f:d3:34:47:64:4a,,Misc,2022-11-08 06:57:11,7936,-81,███████████,█████,188.6,8.0,BLE,1,16711680
149,56:99:ca:7e:eb:ba,,Misc,2022-11-08 06:57:11,7936,-98,██████,█████,188.6,8.0,BLE,1,16711680
150,6d:74:db:ba:cc:73,,Uncategorized;10,2022-11-08 06:57:11,7936,-74,███████████████████,█████,188.6,8.0,BLE,1,16711680
151,4b:5e:b9:d7:93:ad,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,████,██████████,188.6,8.0,BT,1,16711680
152,57:fe:f5:6f:cb:6c,,Uncategorized;10,2022-11-08 06:57:11,7936,-76,███████████████████,█████,188.6,8.0,BT,1,16711680
153,74:8c:14:43:e8:27,,Uncategorized;10,2022-11-08 06:57:11,7936,-78,██████████████████,███,188.6,8.0,BLE,1,16711680
154,6d:77:9d:76:31:85,,Uncategorized;10,2022-11-08 06:57:11,7936,-94,███████████████,████████,188.6,8.0,BT,1,16711680
155,66:07:52:0f:25:76,,Misc,2022-11-08 06:57:11,7936,-78,████,█████████████████,188.6,8.0,BLE,1,16711680
156,71:bf:a1:a4:33:bd,,Uncategorized;10,2022-11-08 06:57:11,7936,-68,███████████████,████████████████████,188.6,8.0,BLE,1,16711680
157,51:91:0e:01:db:f4,,Uncategorized;10,2022-11-08 06:57:11,7936,-77,████████,███████████,188.6,8.0,BLE,1,16711680
158,5e:7c:cc:d3:5c:04,,Misc,2022-11-08 06:57:11,7936,-75,████████████,█████,188.6,8.0,BLE,1,16711680
159,60:8e:f5:85:89:1d,,Uncategorized;10,2022-11-08 06:57:11,7936,-61,████████████,███████,188.6,8.0,BT,1,16711680
160,7f:55:8a:fa:94:12,,Uncategorized;10,2022-11-08 06:57:11,7936,-80,███████,███,188.6,8.0,BT,1,16711680
161,73:da:f2:6c:03:bf,,Uncategorized;10,2022-11-08 06:57:11,7936,-74,███████████████,██████,188.6,8.0,BT,1,16711680
162,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,1,-32,███████████████,███████████████,188.6,8.0,WIFI,1,16711680
163,2e:0f:21:4e:54:42,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2022-11-08 06:57:11,6,-76,███████████████████,███,188.6,8.0,WIFI,1,16711680
164,79:fd:19:a3:e0:9b,,Uncategorized;10,2022-11-08 06:57:11,7936,-79,██████████████████,███████,188.6,8.0,BLE,1,16711680
165,63:3a:21:77:d8:01,,Uncategorized;10,2022-11-08 06:57:11,7936,-93,████,██████,188.6,8.0,BT,1,16711680
166,54:74:96:c9:73:ab,,Uncategorized;10,2022-11-08 06:57:11,7936,-68,██████,█████,188.6,8.0,BT,1,16711680
167,7d:62:e5:66:21:86,,Uncategorized;10,2022-11-08 06:57:11,7936,-71,███████████████,█████,188.6,8.0,BLE,1,16711680
168,dc:90:88:1d:6e:8d,LGUPLUS-2304,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 06:57:11,1,-26,███,███,188.6,8.0,WIFI,1,16711680
169,4c:3e:25:37:7e:fd,,Misc,2022-11-08 06:57:11,7936,-71,████████████████,███████████████████,188.6,8.0,BLE,1,16711680
170,52:b9:0f:7b:f7:88,,Uncategorized;10,2022-11-08 06:57:11,7936,-61,██████████████,███████████,188.6,8.0,BLE,1,16711680
171,63:3a:21:77:d8:01,,Uncategorized;10,2022-11-08 06:57:11,7936,-87,███████████████,███,188.6,8.0,BT,1,16711680
172,60:d4:69:bb:0a:7e,,Uncategorized;10,1970-01-01 01:00:00,7936,-90,███████,███,0.0,24.741050720214844,BT,1,16711680
173,41:cb:b9:96:61:ce,,Uncategorized;10,1970-01-01 01:00:00,7936,-102,█████████████████,██████████████,0.0,24.741050720214844,BT,1,16711680
174,42:e5:f3:de:77:bd,,Uncategorized;10,1970-01-01 01:00:00,7936,-86,████████████,██████████,0.0,24.741050720214844,BT,1,16711680
175,44:1e:98:ad:c2:48,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],1970-01-01 01:00:00,6,-84,███████████████,████████████████████,0.0,24.741050720214844,WIFI,1,16711680
176,44:1e:98:ee:58:d8,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],1970-01-01 01:00:00,6,-88,██████████████,█████████,0.0,24.741050720214844,WIFI,1,16711680
177,12:f8:58:48:70:5b,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 01:00:00,6,-70,███,███████████,0.0,24.741050720214844,WIFI,1,16711680
178,5b:cc:3d:88:bd:65,,Uncategorized;10,1970-01-01 01:00:00,7936,-75,████,████,0.0,24.741050720214844,BT,1,16711680
179,4b:02:e2:e6:af:17,,Uncategorized;10,1970-01-01 01:00:00,7936,-89,██████,███████████,0.0,24.741050720214844,BT,1,16711680
180,6d:70:5e:f5:80:b9,,Uncategorized;10,1970-01-01 01:00:00,7936,-88,██████████,████████████████,0.0,24.741050720214844,BT,1,16711680
181,53:f5:73:7d:d0:03,,Uncategorized;10,1970-01-01 01:00:00,7936,-94,████████████,███████,0.0,24.741050720214844,BT,1,16711680
182,6f:04:c7:bd:14:1c,,Uncategorized;10,1970-01-01 01:00:00,7936,-75,███,██████████████████,0.0,24.741050720214844,BLE,1,16711680
